run,evaluations,avg_fitness,best_fitness
23,2750,26074000,52000000
23,2875,26914000,60500000
23,3000,27564000,60500000
23,3125,28338000,60500000
23,3250,29298000,60500000
23,3375,30152000,60500000
23,3500,30892000,60500000
23,3625,31334000,60500000
23,3750,32230000,60500000
23,3875,33212000,60500000
23,4000,34048000,60500000
23,4125,34628000,60500000
23,4250,35390000,60500000
23,4375,36168000,60500000
23,4500,36974000,60500000
23,4625,37942000,68500000
23,4750,38848000,68500000
23,4875,39448000,68500000
23,5000,40186000,68500000
24,250,-61882000,18000000
24,375,-35872000,18500000
24,500,-8080000,18500000
24,625,4214000,31500000
24,750,5614000,31500000
24,875,7308000,31500000
24,1000,8914000,31500000
24,1125,10276000,31500000
24,1250,11462000,31500000
24,1375,12586000,31500000
24,1500,13494000,31500000
24,1625,14194000,31500000
24,1750,15466000,41000000
24,1875,16252000,41000000
24,2000,17098000,41000000
24,2125,17768000,41000000
24,2250,18462000,41000000
24,2375,19482000,41000000
24,2500,20370000,41000000
24,2625,21888000,42000000
24,2750,22572000,42000000
24,2875,23150000,42000000
24,3000,24014000,42000000
24,3125,24854000,45500000
24,3250,25364000,55500000
24,3375,25862000,55500000
24,3500,26660000,55500000
24,3625,27428000,55500000
24,3750,27980000,55500000
24,3875,28882000,55500000
24,4000,29526000,55500000
24,4125,29978000,55500000
24,4250,30638000,55500000
24,4375,31158000,55500000
24,4500,31500000,55500000
24,4625,31814000,55500000
24,4750,32258000,55500000
24,4875,33012000,55500000
24,5000,33530000,55500000
25,250,-60112000,18500000
25,375,-32646000,29000000
25,500,-6334000,29000000
25,625,4362000,29000000
25,750,6056000,29000000
25,875,7658000,30000000
25,1000,8790000,30000000
25,1125,9842000,30000000
25,1250,10820000,30000000
25,1375,11968000,30000000
25,1500,13622000,42500000
25,1625,14668000,42500000
25,1750,15612000,42500000
25,1875,16712000,42500000
25,2000,18130000,45500000
25,2125,19390000,45500000
25,2250,20700000,45500000
25,2375,21634000,74500000
25,2500,22526000,74500000
25,2625,24374000,74500000
25,2750,25930000,74500000
25,2875,27294000,74500000
25,3000,28880000,74500000
25,3125,30840000,74500000
25,3250,32676000,74500000
25,3375,34246000,75500000
25,3500,36386000,75500000
25,3625,38372000,76500000
25,3750,40450000,76500000
