run,evaluations,avg_fitness,best_fitness
13,2250,26258000,57500000
13,2375,27794000,61000000
13,2500,29240000,61000000
13,2625,30694000,61000000
13,2750,32254000,61000000
13,2875,33862000,76000000
13,3000,35742000,80500000
13,3125,37766000,94000000
13,3250,39754000,94000000
13,3375,41634000,94000000
13,3500,43406000,94000000
13,3625,45224000,94000000
13,3750,47248000,94000000
13,3875,49624000,94000000
13,4000,51714000,94000000
13,4125,54402000,94000000
13,4250,57012000,94000000
13,4375,59440000,94000000
13,4500,61782000,94000000
13,4625,63306000,94000000
13,4750,64780000,94000000
13,4875,66696000,94000000
13,5000,68210000,94000000
14,250,-62744000,23500000
14,375,-37092000,23500000
14,500,-8490000,23500000
14,625,4376000,33000000
14,750,6114000,33000000
14,875,7730000,33000000
14,1000,9170000,33000000
14,1125,10820000,33000000
14,1250,12464000,33000000
14,1375,13410000,33000000
14,1500,14576000,35500000
14,1625,15890000,44000000
14,1750,17166000,45000000
14,1875,17952000,45000000
14,2000,18982000,53000000
14,2125,20492000,53000000
14,2250,21518000,53000000
14,2375,22344000,53000000
14,2500,23270000,61000000
14,2625,24142000,61000000
14,2750,24922000,61000000
14,2875,25524000,61000000
14,3000,26444000,61000000
14,3125,27064000,61000000
14,3250,27952000,61000000
14,3375,28764000,61000000
14,3500,29878000,61000000
14,3625,30902000,61000000
14,3750,32038000,61000000
14,3875,33170000,61000000
14,4000,33856000,61000000
14,4125,34978000,61500000
14,4250,36038000,61500000
14,4375,37138000,61500000
14,4500,38904000,73500000
14,4625,40180000,73500000
14,4750,41218000,73500000
14,4875,42774000,73500000
14,5000,43932000,73500000
15,250,-56066000,19500000
15,375,-35370000,21500000
15,500,-4738000,21500000
15,625,3816000,21500000
15,750,5372000,21500000
15,875,6874000,28000000
15,1000,8444000,28000000
15,1125,9252000,28000000
15,1250,10246000,32000000
15,1375,11814000,34000000
15,1500,13204000,38500000
15,1625,14546000,38500000
15,1750,15884000,38500000
15,1875,16888000,38500000
15,2000,17768000,38500000
15,2125,18758000,48500000
15,2250,19580000,48500000
